Year,Series,Province,Island,Language,SchoolName,Year Level,Gender,Achievement Level,Value
2019,Numeracy - Year 4,Penama,Pentecost,FRE,Lalzadette,4,Female,meeting minimum standard,6
2019,Numeracy - Year 4,Penama,Pentecost,FRE,Lalzadette,4,Male,exceeding minimum standard,3
2019,Numeracy - Year 4,Penama,Pentecost,FRE,Lalzadette,4,Female,exceeding minimum standard,0
2019,Numeracy - Year 6,Penama,Pentecost,FRE,Lalzadette,6,Male,meeting minimum standard,1
2019,Numeracy - Year 6,Penama,Pentecost,FRE,Lalzadette,6,Female,meeting minimum standard,5
2019,Numeracy - Year 6,Penama,Pentecost,FRE,Lalzadette,6,Male,exceeding minimum standard,2
2019,Numeracy - Year 6,Penama,Pentecost,FRE,Lalzadette,6,Female,exceeding minimum standard,8
2019,Alphabétisation Français - Année 6,Penama,Pentecost,FRE,Lalzadette,6,Male,approaching minimum standard,1
2019,Alphabétisation Français - Année 6,Penama,Pentecost,FRE,Lalzadette,6,Female,approaching minimum standard,1
2019,Alphabétisation Français - Année 6,Penama,Pentecost,FRE,Lalzadette,6,Male,meeting minimum standard,1
2019,Alphabétisation Français - Année 6,Penama,Pentecost,FRE,Lalzadette,6,Female,meeting minimum standard,8
2019,Alphabétisation Français - Année 6,Penama,Pentecost,FRE,Lalzadette,6,Male,exceeding minimum standard,2
2019,Alphabétisation Français - Année 6,Penama,Pentecost,FRE,Lalzadette,6,Female,exceeding minimum standard,8
2019,Alphabétisation Français - Année 4,Penama,Pentecost,FRE,Lalzadette,4,Male,critically below minimum standard,3
2019,Alphabétisation Français - Année 4,Penama,Pentecost,FRE,Lalzadette,4,Female,critically below minimum standard,1
2019,Alphabétisation Français - Année 4,Penama,Pentecost,FRE,Lalzadette,4,Male,approaching minimum standard,6
2019,Alphabétisation Français - Année 4,Penama,Pentecost,FRE,Lalzadette,4,Female,approaching minimum standard,7
2019,Alphabétisation Français - Année 4,Penama,Pentecost,FRE,Lalzadette,4,Male,meeting minimum standard,6
2019,Alphabétisation Français - Année 4,Penama,Pentecost,FRE,Lalzadette,4,Female,meeting minimum standard,7
2019,Alphabétisation Français - Année 4,Penama,Pentecost,FRE,Lalzadette,4,Male,exceeding minimum standard,3
2019,Alphabétisation Français - Année 4,Penama,Pentecost,FRE,Lalzadette,4,Female,exceeding minimum standard,4
2019,Numeracy - Year 4,Penama,Pentecost,FRE,Latano(Loltong),4,Male,critically below minimum standard,1
2019,Numeracy - Year 4,Penama,Pentecost,FRE,Latano(Loltong),4,Female,critically below minimum standard,1
2019,Numeracy - Year 4,Penama,Pentecost,FRE,Latano(Loltong),4,Male,approaching minimum standard,1
2019,Numeracy - Year 4,Penama,Pentecost,FRE,Latano(Loltong),4,Female,approaching minimum standard,1
2019,Numeracy - Year 4,Penama,Pentecost,FRE,Latano(Loltong),4,Male,meeting minimum standard,7
2019,Numeracy - Year 4,Penama,Pentecost,FRE,Latano(Loltong),4,Female,meeting minimum standard,9
2019,Numeracy - Year 4,Penama,Pentecost,FRE,Latano(Loltong),4,Male,exceeding minimum standard,0
2019,Numeracy - Year 4,Penama,Pentecost,FRE,Latano(Loltong),4,Female,exceeding minimum standard,1
2019,Numeracy - Year 6,Penama,Pentecost,FRE,Latano(Loltong),6,Male,critically below minimum standard,1
2019,Numeracy - Year 6,Penama,Pentecost,FRE,Latano(Loltong),6,Female,critically below minimum standard,0
2019,Numeracy - Year 6,Penama,Pentecost,FRE,Latano(Loltong),6,Male,approaching minimum standard,1
2019,Numeracy - Year 6,Penama,Pentecost,FRE,Latano(Loltong),6,Female,approaching minimum standard,0
2019,Numeracy - Year 6,Penama,Pentecost,FRE,Latano(Loltong),6,Male,meeting minimum standard,4
2019,Numeracy - Year 6,Penama,Pentecost,FRE,Latano(Loltong),6,Female,meeting minimum standard,10
2019,Numeracy - Year 6,Penama,Pentecost,FRE,Latano(Loltong),6,Male,exceeding minimum standard,3
2019,Numeracy - Year 6,Penama,Pentecost,FRE,Latano(Loltong),6,Female,exceeding minimum standard,16
2019,Alphabétisation Français - Année 6,Penama,Pentecost,FRE,Latano(Loltong),6,Male,critically below minimum standard,4
2019,Alphabétisation Français - Année 6,Penama,Pentecost,FRE,Latano(Loltong),6,Female,critically below minimum standard,4
2019,Alphabétisation Français - Année 6,Penama,Pentecost,FRE,Latano(Loltong),6,Male,approaching minimum standard,3
2019,Alphabétisation Français - Année 6,Penama,Pentecost,FRE,Latano(Loltong),6,Female,approaching minimum standard,4
2019,Alphabétisation Français - Année 6,Penama,Pentecost,FRE,Latano(Loltong),6,Male,meeting minimum standard,5
2019,Alphabétisation Français - Année 6,Penama,Pentecost,FRE,Latano(Loltong),6,Female,meeting minimum standard,14
2019,Alphabétisation Français - Année 6,Penama,Pentecost,FRE,Latano(Loltong),6,Male,exceeding minimum standard,2
2019,Alphabétisation Français - Année 6,Penama,Pentecost,FRE,Latano(Loltong),6,Female,exceeding minimum standard,13
2019,Alphabétisation Français - Année 4,Penama,Pentecost,FRE,Latano(Loltong),4,Male,critically below minimum standard,5
2019,Alphabétisation Français - Année 4,Penama,Pentecost,FRE,Latano(Loltong),4,Female,critically below minimum standard,6
2019,Alphabétisation Français - Année 4,Penama,Pentecost,FRE,Latano(Loltong),4,Male,approaching minimum standard,7
2019,Alphabétisation Français - Année 4,Penama,Pentecost,FRE,Latano(Loltong),4,Female,approaching minimum standard,8
2019,Alphabétisation Français - Année 4,Penama,Pentecost,FRE,Latano(Loltong),4,Male,meeting minimum standard,3
2019,Alphabétisation Français - Année 4,Penama,Pentecost,FRE,Latano(Loltong),4,Female,meeting minimum standard,2
2019,English Literacy - Year 4,Penama,Pentecost,ENG,Lesasanemal,4,Male,critically below minimum standard,4
2019,English Literacy - Year 4,Penama,Pentecost,ENG,Lesasanemal,4,Female,critically below minimum standard,1
2019,English Literacy - Year 4,Penama,Pentecost,ENG,Lesasanemal,4,Male,approaching minimum standard,5
2019,English Literacy - Year 4,Penama,Pentecost,ENG,Lesasanemal,4,Female,approaching minimum standard,6
2019,English Literacy - Year 4,Penama,Pentecost,ENG,Lesasanemal,4,Male,meeting minimum standard,5
2019,English Literacy - Year 4,Penama,Pentecost,ENG,Lesasanemal,4,Female,meeting minimum standard,8
2019,English Literacy - Year 4,Penama,Pentecost,ENG,Lesasanemal,4,Male,exceeding minimum standard,2
2019,English Literacy - Year 4,Penama,Pentecost,ENG,Lesasanemal,4,Female,exceeding minimum standard,2
2019,English Literacy - Year 6,Penama,Pentecost,ENG,Lesasanemal,6,Male,approaching minimum standard,3
2019,English Literacy - Year 6,Penama,Pentecost,ENG,Lesasanemal,6,Female,approaching minimum standard,3
2019,English Literacy - Year 6,Penama,Pentecost,ENG,Lesasanemal,6,Male,meeting minimum standard,4
2019,English Literacy - Year 6,Penama,Pentecost,ENG,Lesasanemal,6,Female,meeting minimum standard,5
2019,English Literacy - Year 6,Penama,Pentecost,ENG,Lesasanemal,6,Male,exceeding minimum standard,0
2019,English Literacy - Year 6,Penama,Pentecost,ENG,Lesasanemal,6,Female,exceeding minimum standard,3
2019,Numeracy - Year 4,Penama,Pentecost,ENG,Lesasanemal,4,Male,approaching minimum standard,2
2019,Numeracy - Year 4,Penama,Pentecost,ENG,Lesasanemal,4,Female,approaching minimum standard,1
2019,Numeracy - Year 4,Penama,Pentecost,ENG,Lesasanemal,4,Male,meeting minimum standard,7
2019,Numeracy - Year 4,Penama,Pentecost,ENG,Lesasanemal,4,Female,meeting minimum standard,7
2019,Numeracy - Year 4,Penama,Pentecost,ENG,Lesasanemal,4,Male,exceeding minimum standard,2
2019,Numeracy - Year 4,Penama,Pentecost,ENG,Lesasanemal,4,Female,exceeding minimum standard,4
2019,Numeracy - Year 6,Penama,Pentecost,ENG,Lesasanemal,6,Male,approaching minimum standard,0
2019,Numeracy - Year 6,Penama,Pentecost,ENG,Lesasanemal,6,Female,approaching minimum standard,1
2019,Numeracy - Year 6,Penama,Pentecost,ENG,Lesasanemal,6,Male,meeting minimum standard,4
2019,Numeracy - Year 6,Penama,Pentecost,ENG,Lesasanemal,6,Female,meeting minimum standard,4
2019,Numeracy - Year 6,Penama,Pentecost,ENG,Lesasanemal,6,Male,exceeding minimum standard,3
2019,Numeracy - Year 6,Penama,Pentecost,ENG,Lesasanemal,6,Female,exceeding minimum standard,2
2019,English Literacy - Year 4,Penama,Pentecost,ENG,LiniMemorial,4,Male,critically below minimum standard,4
2019,English Literacy - Year 4,Penama,Pentecost,ENG,LiniMemorial,4,Female,critically below minimum standard,0
2019,English Literacy - Year 4,Penama,Pentecost,ENG,LiniMemorial,4,Male,approaching minimum standard,6
2019,English Literacy - Year 4,Penama,Pentecost,ENG,LiniMemorial,4,Female,approaching minimum standard,3
2019,English Literacy - Year 4,Penama,Pentecost,ENG,LiniMemorial,4,Male,meeting minimum standard,12
2019,English Literacy - Year 4,Penama,Pentecost,ENG,LiniMemorial,4,Female,meeting minimum standard,12
2019,English Literacy - Year 4,Penama,Pentecost,ENG,LiniMemorial,4,Male,exceeding minimum standard,7
2019,English Literacy - Year 4,Penama,Pentecost,ENG,LiniMemorial,4,Female,exceeding minimum standard,9
2019,English Literacy - Year 6,Penama,Pentecost,ENG,LiniMemorial,6,Male,critically below minimum standard,0
2019,English Literacy - Year 6,Penama,Pentecost,ENG,LiniMemorial,6,Female,critically below minimum standard,1
2019,English Literacy - Year 6,Penama,Pentecost,ENG,LiniMemorial,6,Male,approaching minimum standard,3
2019,English Literacy - Year 6,Penama,Pentecost,ENG,LiniMemorial,6,Female,approaching minimum standard,5
2019,English Literacy - Year 6,Penama,Pentecost,ENG,LiniMemorial,6,Male,meeting minimum standard,7
2019,English Literacy - Year 6,Penama,Pentecost,ENG,LiniMemorial,6,Female,meeting minimum standard,9
2019,English Literacy - Year 6,Penama,Pentecost,ENG,LiniMemorial,6,Male,exceeding minimum standard,5
2019,English Literacy - Year 6,Penama,Pentecost,ENG,LiniMemorial,6,Female,exceeding minimum standard,7
2019,Numeracy - Year 4,Penama,Pentecost,ENG,LiniMemorial,4,Male,approaching minimum standard,1
2019,Numeracy - Year 4,Penama,Pentecost,ENG,LiniMemorial,4,Female,approaching minimum standard,0
2019,Numeracy - Year 4,Penama,Pentecost,ENG,LiniMemorial,4,Male,meeting minimum standard,10
2019,Numeracy - Year 4,Penama,Pentecost,ENG,LiniMemorial,4,Female,meeting minimum standard,8
2019,Numeracy - Year 4,Penama,Pentecost,ENG,LiniMemorial,4,Male,exceeding minimum standard,10
2019,Numeracy - Year 4,Penama,Pentecost,ENG,LiniMemorial,4,Female,exceeding minimum standard,10
2019,Numeracy - Year 6,Penama,Pentecost,ENG,LiniMemorial,6,Male,critically below minimum standard,1
2019,Numeracy - Year 6,Penama,Pentecost,ENG,LiniMemorial,6,Female,critically below minimum standard,0
2019,Numeracy - Year 6,Penama,Pentecost,ENG,LiniMemorial,6,Male,approaching minimum standard,1
2019,Numeracy - Year 6,Penama,Pentecost,ENG,LiniMemorial,6,Female,approaching minimum standard,0
2019,Numeracy - Year 6,Penama,Pentecost,ENG,LiniMemorial,6,Male,meeting minimum standard,3
2019,Numeracy - Year 6,Penama,Pentecost,ENG,LiniMemorial,6,Female,meeting minimum standard,6
2019,Numeracy - Year 6,Penama,Pentecost,ENG,LiniMemorial,6,Male,exceeding minimum standard,8
2019,Numeracy - Year 6,Penama,Pentecost,ENG,LiniMemorial,6,Female,exceeding minimum standard,10
2019,Numeracy - Year 4,Penama,Ambae,FRE,Lolopuepue,4,Male,critically below minimum standard,1
2019,Numeracy - Year 4,Penama,Ambae,FRE,Lolopuepue,4,Female,critically below minimum standard,4
2019,Numeracy - Year 4,Penama,Ambae,FRE,Lolopuepue,4,Male,approaching minimum standard,3
2019,Numeracy - Year 4,Penama,Ambae,FRE,Lolopuepue,4,Female,approaching minimum standard,6
2019,Numeracy - Year 4,Penama,Ambae,FRE,Lolopuepue,4,Male,meeting minimum standard,11
2019,Numeracy - Year 4,Penama,Ambae,FRE,Lolopuepue,4,Female,meeting minimum standard,7
2019,Numeracy - Year 4,Penama,Ambae,FRE,Lolopuepue,4,Male,exceeding minimum standard,1
2019,Numeracy - Year 4,Penama,Ambae,FRE,Lolopuepue,4,Female,exceeding minimum standard,0
2019,Numeracy - Year 6,Penama,Ambae,FRE,Lolopuepue,6,Male,critically below minimum standard,1
2019,Numeracy - Year 6,Penama,Ambae,FRE,Lolopuepue,6,Female,critically below minimum standard,0
2019,Numeracy - Year 6,Penama,Ambae,FRE,Lolopuepue,6,Male,approaching minimum standard,5
2019,Numeracy - Year 6,Penama,Ambae,FRE,Lolopuepue,6,Female,approaching minimum standard,3
2019,Numeracy - Year 6,Penama,Ambae,FRE,Lolopuepue,6,Male,meeting minimum standard,6
2019,Numeracy - Year 6,Penama,Ambae,FRE,Lolopuepue,6,Female,meeting minimum standard,2
2019,Numeracy - Year 6,Penama,Ambae,FRE,Lolopuepue,6,Male,exceeding minimum standard,0
2019,Numeracy - Year 6,Penama,Ambae,FRE,Lolopuepue,6,Female,exceeding minimum standard,2
2019,Alphabétisation Français - Année 6,Penama,Ambae,FRE,Lolopuepue,6,Male,critically below minimum standard,4
2019,Alphabétisation Français - Année 6,Penama,Ambae,FRE,Lolopuepue,6,Female,critically below minimum standard,2
2019,Alphabétisation Français - Année 6,Penama,Ambae,FRE,Lolopuepue,6,Male,approaching minimum standard,5
2019,Alphabétisation Français - Année 6,Penama,Ambae,FRE,Lolopuepue,6,Female,approaching minimum standard,2
2019,Alphabétisation Français - Année 6,Penama,Ambae,FRE,Lolopuepue,6,Male,meeting minimum standard,7
2019,Alphabétisation Français - Année 6,Penama,Ambae,FRE,Lolopuepue,6,Female,meeting minimum standard,3
2019,Alphabétisation Français - Année 6,Penama,Ambae,FRE,Lolopuepue,6,Male,exceeding minimum standard,3
2019,Alphabétisation Français - Année 6,Penama,Ambae,FRE,Lolopuepue,6,Female,exceeding minimum standard,1
2019,Alphabétisation Français - Année 4,Penama,Ambae,FRE,Lolopuepue,4,Male,critically below minimum standard,8
2019,Alphabétisation Français - Année 4,Penama,Ambae,FRE,Lolopuepue,4,Female,critically below minimum standard,11
2019,Alphabétisation Français - Année 4,Penama,Ambae,FRE,Lolopuepue,4,Male,approaching minimum standard,9
2019,Alphabétisation Français - Année 4,Penama,Ambae,FRE,Lolopuepue,4,Female,approaching minimum standard,8
2019,Alphabétisation Français - Année 4,Penama,Ambae,FRE,Lolopuepue,4,Male,meeting minimum standard,6
2019,Alphabétisation Français - Année 4,Penama,Ambae,FRE,Lolopuepue,4,Female,meeting minimum standard,3
2019,Alphabétisation Français - Année 4,Penama,Ambae,FRE,Lolopuepue,4,Male,exceeding minimum standard,2
2019,Alphabétisation Français - Année 4,Penama,Ambae,FRE,Lolopuepue,4,Female,exceeding minimum standard,0
2019,English Literacy - Year 4,Penama,Ambae,ENG,Lolovoli,4,Male,approaching minimum standard,1
2019,English Literacy - Year 4,Penama,Ambae,ENG,Lolovoli,4,Female,approaching minimum standard,3
2019,English Literacy - Year 4,Penama,Ambae,ENG,Lolovoli,4,Male,meeting minimum standard,1
2019,English Literacy - Year 4,Penama,Ambae,ENG,Lolovoli,4,Female,meeting minimum standard,8
2019,English Literacy - Year 4,Penama,Ambae,ENG,Lolovoli,4,Male,exceeding minimum standard,0
2019,English Literacy - Year 4,Penama,Ambae,ENG,Lolovoli,4,Female,exceeding minimum standard,4
2019,English Literacy - Year 6,Penama,Ambae,ENG,Lolovoli,6,Male,critically below minimum standard,2
2019,English Literacy - Year 6,Penama,Ambae,ENG,Lolovoli,6,Female,critically below minimum standard,0
2019,English Literacy - Year 6,Penama,Ambae,ENG,Lolovoli,6,Male,approaching minimum standard,5
2019,English Literacy - Year 6,Penama,Ambae,ENG,Lolovoli,6,Female,approaching minimum standard,1
2019,English Literacy - Year 6,Penama,Ambae,ENG,Lolovoli,6,Male,meeting minimum standard,5
2019,English Literacy - Year 6,Penama,Ambae,ENG,Lolovoli,6,Female,meeting minimum standard,1
2019,English Literacy - Year 6,Penama,Ambae,ENG,Lolovoli,6,Male,exceeding minimum standard,2
2019,English Literacy - Year 6,Penama,Ambae,ENG,Lolovoli,6,Female,exceeding minimum standard,1
2019,Numeracy - Year 4,Penama,Ambae,ENG,Lolovoli,4,Male,approaching minimum standard,0
2019,Numeracy - Year 4,Penama,Ambae,ENG,Lolovoli,4,Female,approaching minimum standard,1
2019,Numeracy - Year 4,Penama,Ambae,ENG,Lolovoli,4,Male,meeting minimum standard,1
2019,Numeracy - Year 4,Penama,Ambae,ENG,Lolovoli,4,Female,meeting minimum standard,6
2019,Numeracy - Year 4,Penama,Ambae,ENG,Lolovoli,4,Male,exceeding minimum standard,0
2019,Numeracy - Year 4,Penama,Ambae,ENG,Lolovoli,4,Female,exceeding minimum standard,5
2019,Numeracy - Year 6,Penama,Ambae,ENG,Lolovoli,6,Male,critically below minimum standard,2
2019,Numeracy - Year 6,Penama,Ambae,ENG,Lolovoli,6,Female,critically below minimum standard,0
2019,Numeracy - Year 6,Penama,Ambae,ENG,Lolovoli,6,Male,approaching minimum standard,0
2019,Numeracy - Year 6,Penama,Ambae,ENG,Lolovoli,6,Female,approaching minimum standard,1
2019,Numeracy - Year 6,Penama,Ambae,ENG,Lolovoli,6,Male,meeting minimum standard,5
2019,Numeracy - Year 6,Penama,Ambae,ENG,Lolovoli,6,Female,meeting minimum standard,1
2019,Numeracy - Year 6,Penama,Ambae,ENG,Lolovoli,6,Male,exceeding minimum standard,3
2019,Numeracy - Year 6,Penama,Ambae,ENG,Lolovoli,6,Female,exceeding minimum standard,1
2019,Numeracy - Year 4,Penama,Pentecost,FRE,Londar(Baie-Martelli),4,Male,exceeding minimum standard,10
2019,Numeracy - Year 4,Penama,Pentecost,FRE,Londar(Baie-Martelli),4,Female,exceeding minimum standard,6
2019,Numeracy - Year 6,Penama,Pentecost,FRE,Londar(Baie-Martelli),6,Male,meeting minimum standard,1
2019,Numeracy - Year 6,Penama,Pentecost,FRE,Londar(Baie-Martelli),6,Female,meeting minimum standard,2
2019,Numeracy - Year 6,Penama,Pentecost,FRE,Londar(Baie-Martelli),6,Male,exceeding minimum standard,4
2019,Numeracy - Year 6,Penama,Pentecost,FRE,Londar(Baie-Martelli),6,Female,exceeding minimum standard,9
2019,Alphabétisation Français - Année 6,Penama,Pentecost,FRE,Londar(Baie-Martelli),6,Male,meeting minimum standard,4
2019,Alphabétisation Français - Année 6,Penama,Pentecost,FRE,Londar(Baie-Martelli),6,Female,meeting minimum standard,8
2019,Alphabétisation Français - Année 6,Penama,Pentecost,FRE,Londar(Baie-Martelli),6,Male,exceeding minimum standard,5
2019,Alphabétisation Français - Année 6,Penama,Pentecost,FRE,Londar(Baie-Martelli),6,Female,exceeding minimum standard,8
2019,Alphabétisation Français - Année 4,Penama,Pentecost,FRE,Londar(Baie-Martelli),4,Male,approaching minimum standard,1
2019,Alphabétisation Français - Année 4,Penama,Pentecost,FRE,Londar(Baie-Martelli),4,Female,approaching minimum standard,0
2019,Alphabétisation Français - Année 4,Penama,Pentecost,FRE,Londar(Baie-Martelli),4,Male,meeting minimum standard,4
2019,Alphabétisation Français - Année 4,Penama,Pentecost,FRE,Londar(Baie-Martelli),4,Female,meeting minimum standard,2
2019,Alphabétisation Français - Année 4,Penama,Pentecost,FRE,Londar(Baie-Martelli),4,Male,exceeding minimum standard,10
2019,Alphabétisation Français - Année 4,Penama,Pentecost,FRE,Londar(Baie-Martelli),4,Female,exceeding minimum standard,6
2019,English Literacy - Year 4,Penama,Ambae,ENG,Loquirutaro,4,Male,critically below minimum standard,6
2019,English Literacy - Year 4,Penama,Ambae,ENG,Loquirutaro,4,Female,critically below minimum standard,5
2019,English Literacy - Year 4,Penama,Ambae,ENG,Loquirutaro,4,Male,approaching minimum standard,1
2019,English Literacy - Year 4,Penama,Ambae,ENG,Loquirutaro,4,Female,approaching minimum standard,4
2019,English Literacy - Year 4,Penama,Ambae,ENG,Loquirutaro,4,Male,meeting minimum standard,1
2019,English Literacy - Year 4,Penama,Ambae,ENG,Loquirutaro,4,Female,meeting minimum standard,5
2019,English Literacy - Year 4,Penama,Ambae,ENG,Loquirutaro,4,Male,exceeding minimum standard,0
2019,English Literacy - Year 4,Penama,Ambae,ENG,Loquirutaro,4,Female,exceeding minimum standard,2
2019,English Literacy - Year 6,Penama,Ambae,ENG,Loquirutaro,6,Male,critically below minimum standard,2
2019,English Literacy - Year 6,Penama,Ambae,ENG,Loquirutaro,6,Female,critically below minimum standard,1
2019,English Literacy - Year 6,Penama,Ambae,ENG,Loquirutaro,6,Male,approaching minimum standard,3
2019,English Literacy - Year 6,Penama,Ambae,ENG,Loquirutaro,6,Female,approaching minimum standard,5
2019,English Literacy - Year 6,Penama,Ambae,ENG,Loquirutaro,6,Male,meeting minimum standard,2
2019,English Literacy - Year 6,Penama,Ambae,ENG,Loquirutaro,6,Female,meeting minimum standard,3
2019,English Literacy - Year 6,Penama,Ambae,ENG,Loquirutaro,6,Male,exceeding minimum standard,2
2019,English Literacy - Year 6,Penama,Ambae,ENG,Loquirutaro,6,Female,exceeding minimum standard,0
2019,Numeracy - Year 4,Penama,Ambae,ENG,Loquirutaro,4,Male,critically below minimum standard,1
2019,Numeracy - Year 4,Penama,Ambae,ENG,Loquirutaro,4,Female,critically below minimum standard,1
2019,Numeracy - Year 4,Penama,Ambae,ENG,Loquirutaro,4,Male,approaching minimum standard,2
2019,Numeracy - Year 4,Penama,Ambae,ENG,Loquirutaro,4,Female,approaching minimum standard,2
2019,Numeracy - Year 4,Penama,Ambae,ENG,Loquirutaro,4,Male,meeting minimum standard,5
2019,Numeracy - Year 4,Penama,Ambae,ENG,Loquirutaro,4,Female,meeting minimum standard,8
2019,Numeracy - Year 4,Penama,Ambae,ENG,Loquirutaro,4,Male,exceeding minimum standard,1
2019,Numeracy - Year 4,Penama,Ambae,ENG,Loquirutaro,4,Female,exceeding minimum standard,4
2019,Numeracy - Year 6,Penama,Ambae,ENG,Loquirutaro,6,Male,critically below minimum standard,1
2019,Numeracy - Year 6,Penama,Ambae,ENG,Loquirutaro,6,Female,critically below minimum standard,0
2019,Numeracy - Year 6,Penama,Ambae,ENG,Loquirutaro,6,Male,approaching minimum standard,2
2019,Numeracy - Year 6,Penama,Ambae,ENG,Loquirutaro,6,Female,approaching minimum standard,1
2019,Numeracy - Year 6,Penama,Ambae,ENG,Loquirutaro,6,Male,meeting minimum standard,2
2019,Numeracy - Year 6,Penama,Ambae,ENG,Loquirutaro,6,Female,meeting minimum standard,5
2019,Numeracy - Year 6,Penama,Ambae,ENG,Loquirutaro,6,Male,exceeding minimum standard,2
2019,Numeracy - Year 6,Penama,Ambae,ENG,Loquirutaro,6,Female,exceeding minimum standard,5
2019,Numeracy - Year 4,Penama,Pentecost,FRE,Melsisi,4,Male,critically below minimum standard,1
2019,Numeracy - Year 4,Penama,Pentecost,FRE,Melsisi,4,Female,critically below minimum standard,3
2019,Numeracy - Year 4,Penama,Pentecost,FRE,Melsisi,4,Male,approaching minimum standard,5
2019,Numeracy - Year 4,Penama,Pentecost,FRE,Melsisi,4,Female,approaching minimum standard,9
2019,Numeracy - Year 4,Penama,Pentecost,FRE,Melsisi,4,Male,meeting minimum standard,12
2019,Numeracy - Year 4,Penama,Pentecost,FRE,Melsisi,4,Female,meeting minimum standard,17
2019,Numeracy - Year 4,Penama,Pentecost,FRE,Melsisi,4,Male,exceeding minimum standard,1
2019,Numeracy - Year 4,Penama,Pentecost,FRE,Melsisi,4,Female,exceeding minimum standard,2
2019,Numeracy - Year 6,Penama,Pentecost,FRE,Melsisi,6,Male,critically below minimum standard,1
2019,Numeracy - Year 6,Penama,Pentecost,FRE,Melsisi,6,Female,critically below minimum standard,1
2019,Numeracy - Year 6,Penama,Pentecost,FRE,Melsisi,6,Male,approaching minimum standard,2
2019,Numeracy - Year 6,Penama,Pentecost,FRE,Melsisi,6,Female,approaching minimum standard,0
2019,Numeracy - Year 6,Penama,Pentecost,FRE,Melsisi,6,Male,meeting minimum standard,11
2019,Numeracy - Year 6,Penama,Pentecost,FRE,Melsisi,6,Female,meeting minimum standard,10
2019,Numeracy - Year 6,Penama,Pentecost,FRE,Melsisi,6,Male,exceeding minimum standard,15
2019,Numeracy - Year 6,Penama,Pentecost,FRE,Melsisi,6,Female,exceeding minimum standard,13
2019,Alphabétisation Français - Année 6,Penama,Pentecost,FRE,Melsisi,6,Male,meeting minimum standard,15
2019,Alphabétisation Français - Année 6,Penama,Pentecost,FRE,Melsisi,6,Female,meeting minimum standard,9
2019,Alphabétisation Français - Année 6,Penama,Pentecost,FRE,Melsisi,6,Male,exceeding minimum standard,19
2019,Alphabétisation Français - Année 6,Penama,Pentecost,FRE,Melsisi,6,Female,exceeding minimum standard,15
2019,Alphabétisation Français - Année 4,Penama,Pentecost,FRE,Melsisi,4,Male,critically below minimum standard,6
2019,Alphabétisation Français - Année 4,Penama,Pentecost,FRE,Melsisi,4,Female,critically below minimum standard,3
2019,Alphabétisation Français - Année 4,Penama,Pentecost,FRE,Melsisi,4,Male,approaching minimum standard,12
2019,Alphabétisation Français - Année 4,Penama,Pentecost,FRE,Melsisi,4,Female,approaching minimum standard,18
2019,Alphabétisation Français - Année 4,Penama,Pentecost,FRE,Melsisi,4,Male,meeting minimum standard,7
2019,Alphabétisation Français - Année 4,Penama,Pentecost,FRE,Melsisi,4,Female,meeting minimum standard,13
2019,Alphabétisation Français - Année 4,Penama,Pentecost,FRE,Melsisi,4,Male,exceeding minimum standard,4
2019,Alphabétisation Français - Année 4,Penama,Pentecost,FRE,Melsisi,4,Female,exceeding minimum standard,8
2019,Numeracy - Year 4,Penama,Pentecost,FRE,Naruah,4,Male,approaching minimum standard,1
2019,Numeracy - Year 4,Penama,Pentecost,FRE,Naruah,4,Female,approaching minimum standard,2
2019,Numeracy - Year 4,Penama,Pentecost,FRE,Naruah,4,Male,meeting minimum standard,6
2019,Numeracy - Year 4,Penama,Pentecost,FRE,Naruah,4,Female,meeting minimum standard,9
2019,Numeracy - Year 4,Penama,Pentecost,FRE,Naruah,4,Male,exceeding minimum standard,3
2019,Numeracy - Year 4,Penama,Pentecost,FRE,Naruah,4,Female,exceeding minimum standard,3
2019,Numeracy - Year 6,Penama,Pentecost,FRE,Naruah,6,Male,meeting minimum standard,3
